,Unnamed: 0,tweet,hashtags,label
1041,1041,pathetic annoy see khalistan register vote poster canada laels referendum,"['Khalistan', 'Register2Vote2020', 'Canada', 'Referendum2020']",1
1042,1042,unelievale tire see khalistan register vote poster canada laels,"['Khalistan', 'Register2Vote2020', 'Canada']",0
1043,1043,indian no ethic war lood sucker veena se pucho jihad kashmir khalistan free kashmir,"['VeenaSePucho', 'Jihad_For_Kashmir', 'Khalistan', 'FreeKashmir']",0
1044,1044,endia threat regional peace,"['endia', 'RSSTerrorists', 'terrorists', 'RAW', 'Kashmir', 'Khalistan']",0
1045,1045,instead newprovince karachiites shd country,"['newprovince', 'Karachiites', 'country']",0
1046,1046,ridiculous tire see khalistan register vote poster canada laels referendum,"['Khalistan', 'Register2Vote2020', 'Canada', 'Referendum2020']",0
1047,1047,pathetic how get annoy see khalistan register vote poster canada laels,"['Khalistan', 'Register2Vote2020', 'Canada']",0
1048,1048,terry propaganda sfj ecause sfj launch voter registration door door registration fro,"['Terry', 'SFJ', 'SFJ', 'VoterRegistration', 'Registration']",1
1049,1049,why want khalistan,['Khalistan'],0
1050,1050,appeal stop emarrassing sikh amp sikh guru stop pay heed khalistan sloganeer amp oycott den khalista,"['Sikhs', 'Sikh', 'Khalistan']",1
1051,1051,great terry fox pathetic conclude no support khalistan khalistan solution ag,"['TerryFox', 'Khalistan']",0
1052,1052,pakistan drive khalistan bus,"['Khalistan', 'Sikhs', 'Punjab']",0
1053,1053,khalistan project pakistan sikh across gloe understand,['Khalistan'],0
1054,1054,punjairacist specialize randirona aout how saulatmirza take father who hog,"['Punjabiracist', 'randirona', 'saulatmirza']",0
1055,1055,khalistan,['Khalistan'],0
1056,1056,opportunity grow focus education career help poor wont time worry aout anythi,[],0
1057,1057,ut u ampther punjais also followd punjaifauj,"['punjabis', 'Punjabifauj']",0
1058,1058,pakistan government provide fund vip protection terrorist sanction last month khalistan,"['Pakistan', 'Khalistan']",0
1059,1059,international community concern aout pakistan doule standard give vip treatment dawood,['Pakistan'],0
1060,1060,two terrorist baar khalsa international bki group een arrest delhi reveal receive f,"['BKI', 'Delhi']",0
1061,1061,pak perpetrate torture hindu sikh amp minority shield khalistani terrorist mass force convers,[],0
1062,1062,many sikh pakistan espouse cause khalistan let understand side,['Khalistan'],0
1063,1063,pakistan not vital kashmiri vital people live kashmir ar,[],0
1064,1064,sikh r suffer pakistan amp isi usy support khalistan what doule standard assume noone know ul,"['Pakistan', 'ISI', 'Khalistan']",0
1065,1065,year sikh insurgency end scar hijack staings shoot omings which take stag,[],0
1066,1066,gurudwara panja sahi hasan adal pakistan hoted khalistan activity sf,['Khalistan'],0
1067,1067,great terry fox pathetic annoy khalistan referendum poster surrey q why terry,"['TerryFox', 'Khalistan', 'Referendum2020']",0
1068,1068,mli report parrot indian narrative khalistan world sikh organisation sikh news khalis,"['Sikh', 'News', 'Khalis']",0
1069,1069,sikh no special claim undivided punja muslim majority follow hindu,[],0
1070,1070,canada khalistan khalistan sfj not sens what oversed terry act like pupp,"['Canada4Khalistan', 'Khalistan', 'SFJ', 'TerryM']",1
1071,1071,great terry fox terry milewski tarot card reader openly act indian agent since,"['TerryFox', 'TerryMilewski', 'Indian']",0
1072,1072,pathetic conclude no support khalistan fail persoanlity medium terry,"['Pathetic', 'Khalistan', 'TerryM']",0
1073,1073,sfj khalistan canada khalistan tarot card reader pay puppet ist khalistan e gr,"['SFJ', 'Khalistan', 'Canada4Khalistan', 'Khalistan']",1
1074,1074,great terry fox question indian master why,"['TerryFox', 'Indian']",1
1075,1075,great terry fox pathetic annoy khalistan referendum poster surrey q why terry no,"['TerryFox', 'Khalistan', 'Referendum2020']",0
1076,1076,pathetic laels khalistan referendum q why terry not annoy sikh genocide cause,"['Khalistan', 'Referendum2020', '1984SikhGenocide']",0
1077,1077,q why terry not expose role air india boming cause terry hire india blame,"['AirIndia', 'TerryM', 'India']",0
1078,1078,great terry fox pathetic q indian master why ho,"['TerryFox', 'Indian']",1
1079,1079,great terry fox pathetic conclude no support khalistan referendum sfj f,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
1080,1080,great terry fox pathetic annoy khalistan referendum poster surrey,"['TerryFox', 'Khalistan', 'Referendum2020']",1
1081,1081,great terry fox conclude no support khalistan referendum sfj fail perso,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
1082,1082,canada khalistan khalistan great terry fox pathetic conclude no support khalistan,"['Canada4Khalistan', 'Khalistan', 'TerryFox', 'Khalistan']",1
1083,1083,great terry fox ut annoy khalistan poster surrey q why terry not annoy,"['TerryFox', 'Khalistan']",1
1084,1084,fail persoanlity medium terry start work tarot card reader,['TerryM'],0
1085,1085,khalistan homeland want khalistan cost sfj khalistan canada khalistan,"['SFJ', 'Khalistan', 'Canada4Khalistan']",1
1086,1086,great terry fox sfj fail persoanlity medium terry start work tarot card reader f,"['TerryFox', 'SFJ', 'TerryM']",1
1087,1087,pathetic laels khalistan referendum sfj act,"['Khalistan', 'Referendum2020', 'SFJ']",0
1088,1088,great terry fox question indian master why host,"['TerryFox', 'Indian']",1
1089,1089,sikh justice pannum stand sikh community give seperate homeland many sikh suffer,[],0
1090,1090,great terry fox sfj fail persoanlity medium terry start work tarot card rea,"['TerryFox', 'SFJ', 'TerryM']",1
1091,1091,indian government always do injustice sikh ecause indian always constitute laels sikh hindu sikh,[],1
1092,1092,great terry fox pathetic q indian master why host air,"['TerryFox', 'Indian', 'AirIn']",1
1093,1093,sfj khalistan canada khalistan tarot card reader pay puppet ist khalistan e grind rea,"['SFJ', 'Khalistan', 'Canada4Khalistan', 'Khalistan']",1
1094,1094,great terry fox terry milewski tarot card reader openly act indian agent since air india,"['TerryFox', 'TerryMilewski', 'Indian', 'AirIndia']",1
1095,1095,pathetic canada khalistan sfj khalistan,"['Canada4Khalistan', 'SFJ', 'Khalistan']",1
1096,1096,call u terrorist canada khalistan sfj khalistan,"['Canada4Khalistan', 'SFJ', 'Khalistan']",1
1097,1097,great terry fox pathetic conclude no support khalistan referendum sfj fail per,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
1098,1098,great terry fox pathetic annoy khalistan referendum poster surrey q why terry yo,"['TerryFox', 'Khalistan', 'Referendum2020']",1
1099,1099,great terry fox pathetic conclude no support khalistan referendum sfj fail pe,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
1100,1100,great terry fox terry milewski tarot card reader openly act indian agent since air india bo,"['TerryFox', 'TerryMilewski', 'Indian', 'AirIndia']",1
1101,1101,great terry fox pathetic q indian master why host,"['TerryFox', 'Indian']",1
1102,1102,great terry fox pathetic conclude no support khalistan referendum sfj fail,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
1103,1103,expose khalistan,['KHALISTAN'],0
1104,1104,sfj khalistan canada khalistan great terry fox pathetic annoy khalistan referendum,"['SFJ', 'khalistan', 'Canada4Khalistan', 'TerryFox', 'Khalistan', 'Referendum2020']",1
1105,1105,terry fox thats really pathetic conclude no support khalistan referendum sfj,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",0
1106,1106,sfj khalistan canada khalistan great terry fox pathetic q indian maste,"['SFJ', 'khalistan', 'Canada4Khalistan', 'TerryFox', 'Indian']",1
1107,1107,year sikh insurgency end scar hijack shoot oming which take stagger,[],1
1108,1108,khalistan canada khalistan great terry fox pathetic annoy khalistan referendum poste,"['Khalistan', 'Canada4Khalistan', 'TerryFox', 'Khalistan', 'Referendum2020']",1
1109,1109,great terry fox pathetic terry annoy khalistan poster surrey sfj khalistan canada khalistan,"['TerryFox', 'Khalistan', 'SFJ', 'Khalistan', 'Canada4Khalistan']",1
1110,1110,hoe long take great terry fox terry milewski tarot card reader openly act indian,"['TerryFox', 'TerryMilewski', 'Indian']",1
1111,1111,terry fox pathetic question indian master why host,"['TerryFox', 'Indian']",1
1112,1112,sfj khalistan canada khalistan great terry fox pathetic conclude no support khalistan,"['SFJ', 'khalistan', 'Canada4khalistan', 'TerryFox', 'Khalistan']",1
1113,1113,great terry fox pathetic move conclude no support khalistan referendum sfj b,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
1114,1114,sfj khalistan canada khalistan great terry fox pathetic laels khalistan referendum sfj,"['SFJ', 'khalistan', 'Canada4khalistan', 'TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
1115,1115,no clue aout right wrong ut vo,[],0
1116,1116,yes well get freedom sure,"['Khalistan', 'Canada4Khalistan']",1
1117,1117,great terry fox pathetic q indian master why host air ind,"['TerryFox', 'Indian', 'AirInd']",1
1118,1118,great terry fox terry milewski tarot card reader openly act indian agent,"['TerryFox', 'TerryMilewski', 'Indian']",1
1119,1119,support khalistan sfj khalistan camada khalistan,"['SFJ', 'Khalistan', 'Camada4Khalistan']",1
1120,1120,great terry fox pathetic annoy khalistan referendum poster surrey q why terry ar,"['TerryFox', 'Khalistan', 'Referendum2020']",1
1121,1121,sikh always face terrile thing terroristic ehavior indian government era gandhi indian get separa,[],0
1122,1122,great terry fox pathetic conclude no support khalistan referendum sfj fail p,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
1123,1123,greatt terryfox ut pathetic conclude no support khalistan referendum sfj eing fai,"['terryfox', 'khalistan', 'referendum2020', 'SFJ']",1
1124,1124,great terryfox ut pathetic annoy khalistan referendum poster surrey q why terry,"['terryfox', 'khalistan', 'referendum2020']",1
1125,1125,great terry fox pathetic laels referendum sfj act,"['TerryFox', 'Referendum2020', 'SFJ']",1
1126,1126,terry fox pathetic q indian master why host,"['TerryFox', 'Indian']",1
1127,1127,great terry fox pathetic q indian master why,"['TerryFox', 'Indian']",1
1128,1128,sikh no special claim undivided punja muslim majority follow,[],1
1129,1129,great terry fox terry milewski tarot card reader openly act indian,"['TerryFox', 'TerryMilewski', 'Indian']",0
1130,1130,canada khalistan khalistan sfj not sens what oversed terry act lik,"['Canada4Khalistan', 'Khalistan', 'SFJ', 'TerryM']",1
1131,1131,sfj canada khalistan khalistan great terry fox pathetic q indian maste,"['SFJ', 'Canada4Khalistan', 'Khalistan', 'TerryFox', 'Indian']",1
1132,1132,terry start work tarot card reader master canada khalistan sfj,"['TerryM', 'Canada4Khalistan', 'SFJ']",1
1133,1133,support khalistan sfj khalistan canada khalistan,"['SFJ', 'Khalistan', 'Canada4Khalistan']",1
1134,1134,yes tottally fight sikh right sfj khalistan canada khalistan,"['SFJ', 'Khalistan', 'Canada4Khalistan']",1
1135,1135,want khalistan sfj khalistan canada khalistan,"['SFJ', 'khalistan', 'Canada4Khalistan']",1
1136,1136,great terry fox pathetic q indian hcl ottawa master why host,"['TerryFox', 'Indian', 'HCL_Ottawa']",0
1137,1137,great terry fox pathetic q indian master why host ai,"['TerryFox', 'Indian', 'Ai']",0
1138,1138,tarot card reader canada khalistan sfj khalistan,"['Canada4Khalistan', 'SFJ', 'Khalistan']",1
1139,1139,sikh want khalistan ecause no justice sikh india not terrorisam fight right sfj khal,"['SFJ', 'khal']",0
1140,1140,year sikh insurgency end scar hijack staings shoot omings which take,[],0
1141,1141,great terry fox pathetic conclude no support referendum sfj fail persoa,"['TerryFox', 'Referendum2020', 'SFJ']",0
1142,1142,great terry fox pathetic conclude no support khalistan referendum sfj fa,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",0
1143,1143,great terry fox pathetic khalistan sfj q indian master why,"['TerryFox', 'Khalistan', 'SFJ', 'Indian']",0
1144,1144,sfj khalistan canada khalistan great terry fox pathetic q indian master,"['SFJ', 'khalistan', 'Canada4Khalistan', 'TerryFox', 'Indian']",1
1145,1145,terry fox explain why write khalistan project pakistan sfj canada khalistan,"['TerryFox', 'Khalistan', 'SFJ', 'Canada4khalistan']",1
1146,1146,great terry fox pathetic q indian master why ia h,"['TerryFox', 'Indian']",1
1147,1147,support u support khalistan canada khalistan,"['Khalistan', 'Canada4Khalistan']",1
1148,1148,sikh justice khalistan canada khalistan,"['Khalistan', 'Canada4Khalistan']",1
1149,1149,support khalistan khalistan canada khalistan,"['Khalistan', 'Canada4Khalistan']",1
1150,1150,sfj khalistan canada khalistan want freedom live peacful life ut ut terry call act terr,"['SFJ', 'khalistan', 'Canada4Khalistan', 'terry']",1
1151,1151,want freedom khalistan canada khalistan,"['Khalistan', 'Canada4Khalistan']",1
1152,1152,agree sfj khalistan canada khalistan,"['SFJ', 'khalistan', 'Canada4Khalistan']",1
1153,1153,pathetic he annoy khalista poster ut not sikh genocide canada khalistan sfj khalistan,"['Khalistab', 'Canada4Khalistan', 'SFJ', 'Khalistan']",1
1154,1154,right want khalsitan sfj khalistan canada khalistan,"['SFJ', 'khalistan', 'Canada4Khalistan']",1
1155,1155,annoy remark canada khalistan sfj khalistan,"['Canada4Khalistan', 'SFJ', 'Khalistan']",1
1156,1156,right sfj khalistan canada khalistan,"['SFJ', 'khalistan', 'Canada4Khalistan']",1
1157,1157,sfj khalistan canada khalistan want freedom live peacful life ut ut terry call act,"['SFJ', 'khalistan', 'Canada4Khalistan', 'terry']",1
1158,1158,sikh want khalistan ecause no justice sikh india not terrorisam fight right sfj,['SFJ'],0
1159,1159,great terry fox pathetic annoy khalistan referendum poster surrey q why ter,"['TerryFox', 'Khalistan', 'Referendum2020']",1
1160,1160,great terry fox canada khalistan pathetic q indian master why,"['TerryFox', 'Canada4Khalistan', 'Indian']",1
1161,1161,great terry fox pathetic laels khalistan referendum sfj act terrorism q why terry,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
1162,1162,great terry fox pathetic annoy referendum poster surrey q why terry no,"['TerryFox', 'Referendum2020']",0
1163,1163,khalistan movement sikh separatist movement seek create seperate country punja region homeland,[],1
1164,1164,sikh always face terrile thing terroristic ehavior indian government era gandhi indian get,[],1
1165,1165,great terry fox pathetic laels khalistan canada khalistan sfj act,"['TerryFox', 'Khalistan', 'Canada4Khalistan', 'SFJ']",1
1166,1166,khalistan referendum start registration voter india sikh community markhor nightmare enemy,"['Khalistan', 'India', 'Markhor_NightmareForEnemies']",1
1167,1167,khalistan referendum start registration voter india sikh community,"['Khalistan', 'India']",1
1168,1168,true face khalistan not sikh puppet isi shame sfj shame pannun khalistan r,"['Khalistan', 'Sikhs', 'ISI', 'ShameOnSFJ', 'ShameOnPannun', 'Khalistan', 'R']",0
1169,1169,khaardar punja app eing run sfj target people punja mislead indian government amp pro,"['KhabardarPunjab', 'SFJ', 'Punjab', 'IndianGovernment']",1
1170,1170,sikh r suffer pakistan amp isi usy support khalistan doule standard assume noone know ul,"['Pakistan', 'ISI', 'Khalistan']",1
1171,1171,sikh r suffer pakistan amp isi usy support khalistan doule standard assume noone know thei,"['Pakistan', 'ISI', 'Khalistan']",1
